,prediction,upper,lower
43885,5.82752701278474,6.9930324153416885,4.662021610227792
43886,15.062374833978867,18.07484980077464,12.049899867183093
43887,13.484810797226993,16.18177295667239,10.787848637781595
43888,19.103632781436218,22.924359337723462,15.282906225148976
43889,12.332677510841172,14.799213013009407,9.866142008672938
43890,10.360242635954753,12.432291163145704,8.288194108763802
43891,11.438748991466849,13.726498789760218,9.15099919317348
43892,16.84438280462533,20.213259365550396,13.475506243700265
43893,10.079847892256458,12.095817470707749,8.063878313805168
43894,6.60331650602794,7.923979807233527,5.282653204822353
43895,13.05992175640156,15.67190610768187,10.447937405121248
43896,14.05309834281491,16.86371801137789,11.242478674251927
43897,17.74273894999477,21.291286739993723,14.194191159995817
43898,23.021579425747092,27.62589531089651,18.417263540597673
43899,22.279309475264878,26.735171370317854,17.8234475802119
43900,11.26704297435401,13.520451569224813,9.013634379483209
43901,1.5009012163669304,1.8010814596403164,1.2007209730935444
43902,19.595298211201147,23.514357853441375,15.676238568960919
43903,35.36431355929585,42.43717627115502,28.291450847436682
43904,17.435907322312918,20.9230887867755,13.948725857850334
43905,22.802469618025953,27.362963541631142,18.241975694420763
43906,34.98386364293675,41.98063637152409,27.987090914349398
43907,25.052888860904112,30.063466633084932,20.04231108872329
43908,22.26631077362285,26.719572928347418,17.81304861889828
43909,23.656309090136535,28.38757090816384,18.92504727210923
43910,30.8148242762025,36.977789131443,24.651859420962
43911,31.04094037961141,37.24912845553369,24.83275230368913
43912,27.669947043354306,33.20393645202517,22.135957634683447
43913,41.45755429310945,49.749065151731344,33.16604343448756
43914,29.343509566116527,35.21221147933983,23.474807652893222
43915,38.29507641106649,45.954091693279786,30.636061128853193
43916,19.885269852307236,23.862323822768683,15.90821588184579
43917,12.367771757720547,14.841326109264656,9.894217406176438
43918,35.291075030529726,42.34929003663567,28.232860024423783
43919,52.12616370513332,62.551396446159984,41.70093096410666
43920,54.58802017741898,65.50562421290277,43.67041614193519
43921,43.295861077682154,51.955033293218584,34.636688862145725
43922,64.31350219034422,77.17620262841307,51.45080175227538
43923,38.92757059924196,46.713084719090354,31.14205647939357
43924,40.72356550941623,48.86827861129948,32.578852407532985
43925,46.18320615664988,55.41984738797986,36.946564925319905
43926,67.40993643010896,80.89192371613075,53.927949144087165
43927,45.53830152707741,54.64596183249289,36.43064122166193
43928,59.20667665600962,71.04801198721154,47.3653413248077
43929,71.51290925689075,85.8154911082689,57.2103274055126
43930,75.16710944681296,90.20053133617554,60.13368755745037
43931,62.17269069254873,74.60722883105846,49.73815255403898
43932,57.18457347481837,68.62148816978204,45.7476587798547
43933,72.76514932340501,87.318179188086,58.21211945872401
43934,44.643151038772984,53.57178124652758,35.71452083101839
43935,62.18703097941805,74.62443717530165,49.74962478353444
43936,58.95508674115804,70.74610408938965,47.164069392926436
43937,71.25946551033934,85.51135861240721,57.00757240827147
43938,61.73976144215318,74.08771373058381,49.39180915372255
43939,71.51284469690619,85.81541363628742,57.210275757524954
43940,51.415708854393515,61.698850625272215,41.132567083514814
43941,38.99410348340254,46.79292418008305,31.195282786722032
43942,37.16916506536078,44.60299807843293,29.735332052288626
43943,42.50732662880098,51.008791954561175,34.00586130304079
43944,42.38536400976642,50.862436811719704,33.908291207813136
43945,40.650868153656,48.7810417843872,32.5206945229248
43946,36.818430496534695,44.182116595841634,29.454744397227756
43947,25.177889397152846,30.213467276583415,20.142311517722277
43948,28.027625943332257,33.63315113199871,22.422100754665806
43949,32.31717704342605,38.78061245211126,25.853741634740842
43950,25.31839122107683,30.382069465292194,20.254712976861466
43951,29.517143327455365,35.420571992946435,23.613714661964295
43952,20.288912106735065,24.34669452808208,16.23112968538805
43953,19.441005349279095,23.329206419134913,15.552804279423277
43954,15.482038273274144,18.57844592792897,12.385630618619317
43955,29.328510813248755,35.1942129758985,23.462808650599005
43956,37.18116865335165,44.61740238402198,29.74493492268132
43957,25.56713913414866,30.680566960978393,20.45371130731893
43958,19.358076955534695,23.229692346641635,15.486461564427756
43959,32.539048524008756,39.04685822881051,26.031238819207005
43960,27.24583651967059,32.69500382360471,21.796669215736472
43961,18.833975538095864,22.600770645715034,15.067180430476691
43962,31.052847252910105,37.263416703492126,24.842277802328084
43963,10.559668021930069,12.671601626316082,8.447734417544055
43964,28.915483200581118,34.69857984069734,23.132386560464894
43965,18.16237300947236,21.794847611366833,14.529898407577889
43966,24.71525010471023,29.658300125652275,19.772200083768183
43967,24.610767294807445,29.532920753768934,19.688613835845956
43968,26.800310177242213,32.16037221269065,21.440248141793774
43969,21.865528404244802,26.23863408509376,17.492422723395844
43970,23.045750992583148,27.65490119109978,18.436600794066518
43971,23.115129369985745,27.73815524398289,18.492103495988598
43972,24.26574267678559,29.118891212142707,19.41259414142847
43973,13.614558093413834,16.3374697120966,10.891646474731068
43974,10.789814146023495,12.947776975228194,8.631851316818796
43975,10.42335103802319,12.508021245627829,8.338680830418552
43976,12.788628225986937,15.346353871184323,10.23090258078955
43977,12.35310784347643,14.823729412171716,9.882486274781144
43978,10.521151072734082,12.625381287280897,8.416920858187266
43979,22.675244750788956,27.210293700946746,18.140195800631165
43980,14.770066262149822,17.724079514579785,11.816053009719859
43981,26.09430106391309,31.313161276695705,20.875440851130474
43982,18.05057170396421,21.66068604475705,14.440457363171369
43983,11.113479703878308,13.33617564465397,8.890783763102647
43984,19.924874339006884,23.90984920680826,15.939899471205507
43985,23.03558222901801,27.642698674821613,18.42846578321441
43986,15.30298180746733,18.363578168960796,12.242385445973865
43987,5.155680244975501,6.1868162939706,4.124544195980401
43988,5.250761669789833,6.3009140037478,4.200609335831866
43989,8.35111553092662,10.021338637111944,6.680892424741296
43990,15.609252318522255,18.731102782226706,12.487401854817804
43991,11.4387391227598,13.726486947311761,9.15099129820784
43992,14.349199663833229,17.219039596599874,11.479359731066584
43993,16.725620857578573,20.070745029094287,13.380496686062859
43994,18.13189732673322,21.758276792079865,14.505517861386577
43995,12.980178534829463,15.576214241795356,10.38414282786357
43996,17.2099412034725,20.651929444167,13.767952962778
43997,11.38328896861462,13.659946762337544,9.106631174891696
43998,24.88928976153832,29.86714771384598,19.911431809230656
43999,10.06258264009556,12.07509916811467,8.050066112076449
44000,22.684274973150824,27.22112996778099,18.14741997852066
44001,13.878506934342006,16.654208321210408,11.102805547473606
44002,32.91686090347371,39.50023308416845,26.33348872277897
44003,37.04270162348618,44.451241948183416,29.634161298788946
44004,27.988069194187826,33.58568303302539,22.390455355350262
44005,32.429863830529825,38.91583659663579,25.943891064423863
44006,21.341436278193182,25.60972353383182,17.073149022554546
44007,29.197492635486924,35.03699116258431,23.35799410838954
44008,33.531472524278755,40.2377670291345,26.825178019423007
44009,25.72079992512767,30.864959910153203,20.57663994010214
44010,30.463325028817863,36.555990034581434,24.370660023054292
44011,39.827873981363474,47.793448777636165,31.86229918509078
44012,48.188582660945784,57.826299193134936,38.55086612875663
44013,42.5506202068668,51.06074424824016,34.040496165493444
44014,30.71829743986239,36.86195692783487,24.574637951889912
44015,59.97494431738442,71.9699331808613,47.979955453907536
44016,33.493119576323565,40.19174349158828,26.794495661058853
44017,58.622798114473134,70.34735773736776,46.89823849157851
44018,39.50765365465981,47.40918438559177,31.606122923727852
44019,36.62528898438381,43.95034678126057,29.30023118750705
44020,47.890110387681545,57.468132465217856,38.312088310145235
44021,57.85571523748084,69.426858284977,46.28457218998467
44022,68.93824476082067,82.7258937129848,55.15059580865653
44023,51.08865388564934,61.30638466277921,40.87092310851948
44024,80.71159819293496,96.85391783152194,64.56927855434797
44025,69.96370148115271,83.95644177738325,55.970961184922174
44026,69.7079609719467,83.64955316633605,55.76636877755737
44027,50.125646251076496,60.15077550129179,40.1005170008612
44028,81.22905773700285,97.47486928440341,64.98324618960228
44029,70.9862258994567,85.18347107934804,56.78898071956536
44030,72.26245883806597,86.71495060567916,57.80996707045278
44031,102.49575315758486,122.99490378910183,81.99660252606789
44032,74.00947017877823,88.81136421453387,59.207576143022585
44033,75.79434337878946,90.95321205454735,60.635474703031576
44034,91.18950726627176,109.42740871952611,72.95160581301741
44035,75.21637529862055,90.25965035834466,60.17310023889644
44036,64.95153080591388,77.94183696709665,51.961224644731104
44037,43.45804986800451,52.149659841605406,34.76643989440361
44038,79.68170949558117,95.6180513946974,63.745367596464945
44039,75.05325651069666,90.06390781283598,60.042605208557326
44040,49.89022384249453,59.86826861099343,39.912179073995624
44041,36.28108837972553,43.53730605567063,29.024870703780426
44042,28.71796141164262,34.46155369397114,22.9743691293141
44043,48.1570307541729,57.78843690500748,38.52562460333832
44044,34.088847935437144,40.90661752252457,27.271078348349718
44045,33.78542579971671,40.542510959660056,27.028340639773372
44046,33.278019920515916,39.9336239046191,26.622415936412736
44047,27.077370724525785,32.49284486943094,21.66189657962063
44048,35.897266681985904,43.076720018383085,28.717813345588723
44049,28.975682811161246,34.77081937339349,23.180546248928998
44050,29.933064255259392,35.91967710631127,23.946451404207515
44051,18.13089177715452,21.757070132585422,14.504713421723617
44052,25.828982957365433,30.99477954883852,20.663186365892347
44053,20.71063282548781,24.852759390585373,16.568506260390247
44054,21.283473800233974,25.54016856028077,17.02677904018718
44055,20.591426485458975,24.70971178255077,16.47314118836718
44056,35.481854514917806,42.578225417901365,28.385483611934248
44057,18.17776633199424,21.813319598393086,14.54221306559539
44058,23.783927802646595,28.540713363175914,19.027142242117275
44059,30.251262395811263,36.30151487497351,24.201009916649014
44060,15.168178012040064,18.201813614448078,12.134542409632052
44061,15.42600180841342,18.5112021700961,12.340801446730737
44062,18.553341323936614,22.264009588723937,14.842673059149291
44063,21.18967644144407,25.427611729732885,16.951741153155258
44064,19.9662733719422,23.95952804633064,15.973018697553762
44065,27.81304393286365,33.37565271943638,22.250435146290922
44066,14.071783177857297,16.886139813428755,11.257426542285838
44067,22.741028066944487,27.289233680333385,18.19282245355559
44068,16.22323106070675,19.467877272848096,12.978584848565399
44069,25.214390450972605,30.257268541167125,20.171512360778085
44070,14.322364879081473,17.186837854897767,11.457891903265178
44071,10.487822405529034,12.58538688663484,8.390257924423228
44072,21.08925525034854,25.307106300418248,16.871404200278832
44073,14.953132495531978,17.943758994638372,11.962505996425584
44074,9.787594719819412,11.745113663783293,7.83007577585553
44075,25.100140067818522,30.120168081382225,20.08011205425482
44076,14.869081202755915,17.8428974433071,11.895264962204733
44077,15.678756149566786,18.81450737948014,12.543004919653429
44078,23.222258578661783,27.86671029439414,18.577806862929428
44079,18.971944172250524,22.766333006700627,15.17755533780042
44080,2.840387372305777,3.4084648467669325,2.2723098978446217
44081,16.47137175602348,19.765646107228175,13.177097404818785
44082,9.065712883030137,10.878855459636165,7.2525703064241105
44083,11.653969452748896,13.984763343298676,9.323175562199117
44084,16.945140471261897,20.334168565514275,13.55611237700952
44085,13.14238719176016,15.77086463011219,10.513909753408129
44086,15.162168892916258,18.19460267149951,12.129735114333007
44087,20.912609934662115,25.095131921594536,16.730087947729693
44088,11.786192729496701,14.143431275396042,9.42895418359736
44089,16.82201807084928,20.186421685019134,13.457614456679423
44090,15.868838385403338,19.042606062484005,12.695070708322671
44091,14.364797991811777,17.23775759017413,11.491838393449422
44092,17.55009307495498,21.060111689945973,14.040074459963984
44093,9.058287502301619,10.869945002761943,7.246630001841296
44094,21.272761140982755,25.527313369179307,17.018208912786204
44095,12.199976429927558,14.639971715913068,9.759981143942047
44096,7.865952017021478,9.439142420425773,6.2927616136171824
44097,14.726340523272647,17.671608627927174,11.781072418618118
44098,11.453000963907137,13.743601156688564,9.162400771125709
44099,18.797593356404235,22.557112027685083,15.038074685123389
44100,18.91476333631539,22.697716003578467,15.131810669052312
44101,18.202896117423016,21.84347534090762,14.562316893938414
44102,10.762918297767559,12.915501957321071,8.610334638214047
44103,26.359872736802235,31.63184728416268,21.087898189441788
44104,36.72426114218655,44.06911337062386,29.37940891374924
44105,35.23297113524606,42.27956536229527,28.18637690819685
44106,42.75830193044729,51.30996231653675,34.20664154435783
44107,65.8671880026923,79.04062560323077,52.693750402153846
44108,44.69327831547226,53.631933978566714,35.75462265237781
44109,70.79449371690092,84.9533924602811,56.63559497352074
44110,59.221963034327835,71.0663556411934,47.377570427462274
44111,93.42440347809165,112.10928417370998,74.73952278247332
44112,81.70359101816518,98.04430922179822,65.36287281453215
44113,94.33744894961407,113.20493873953689,75.46995915969126
44114,65.44883856566796,78.53860627880154,52.359070852534366
44115,84.4651345521074,101.35816146252888,67.57210764168592
44116,120.48436491050678,144.58123789260813,96.38749192840544
44117,102.24569820028331,122.69483784033997,81.79655856022666
44118,99.50442338399719,119.40530806079663,79.60353870719776
44119,102.60758266746062,123.12909920095274,82.0860661339685
44120,114.76403410407782,137.71684092489338,91.81122728326227
44121,69.353000041303,83.2236000495636,55.48240003304241
44122,99.34951745586321,119.21942094703584,79.47961396469057
44123,101.0438940247683,121.25267282972196,80.83511521981465
44124,89.85023022976033,107.82027627571239,71.88018418380827
44125,92.02846302790745,110.43415563348894,73.62277042232596
44126,64.6198206753382,77.54378481040584,51.69585654027057
44127,101.96852934112123,122.36223520934547,81.57482347289698
44128,122.59932709288793,147.1191925114655,98.07946167431035
44129,115.32692580865378,138.39231097038453,92.26154064692304
44130,119.75063609494133,143.7007633139296,95.80050887595307
44131,134.91882474418105,161.90258969301726,107.93505979534484
44132,140.4915722948988,168.58988675387855,112.39325783591903
44133,86.13529026785125,103.36234832142149,68.908232214281
44134,75.86854854602267,91.0422582552272,60.694838836818136
44135,73.64291229906821,88.37149475888185,58.91432983925458
44136,60.00799077226371,72.00958892671645,48.006392617810974
44137,29.066562652590573,34.87987518310869,23.25325012207246
44138,55.389531404128995,66.46743768495479,44.3116251233032
44139,40.51788908965107,48.621466907581286,32.414311271720855
44140,42.287297150581985,50.74475658069838,33.82983772046559
44141,41.20407310673318,49.44488772807982,32.96325848538655
44142,41.92299238079971,50.307590856959656,33.53839390463977
44143,41.73022966685345,50.076275600224136,33.38418373348276
44144,23.402165916670047,28.082599100004057,18.721732733336037
44145,34.90713430592424,41.88856116710908,27.92570744473939
44146,28.538080618360805,34.24569674203296,22.830464494688645
44147,16.733181215627287,20.079817458752743,13.38654497250183
44148,25.19698145847292,30.236377750167502,20.157585166778336
44149,36.192825682254686,43.43139081870562,28.95426054580375
44150,34.80206200160841,41.76247440193009,27.841649601286733
44151,18.12418887622047,21.74902665146456,14.499351100976376
44152,20.299905122966504,24.359886147559802,16.239924098373205
44153,18.963683436503782,22.75642012380454,15.170946749203026
44154,14.067499418109897,16.880999301731876,11.253999534487917
44155,13.852943648813373,16.623532378576048,11.0823549190507
44156,28.986923459980538,34.784308151976646,23.18953876798443
44157,9.077413639344535,10.89289636721344,7.261930911475628
44158,12.04945447322829,14.459345367873947,9.639563578582631
44159,29.515290609405618,35.41834873128674,23.612232487524494
44160,15.190048787753597,18.228058545304314,12.152039030202879
44161,20.198210784402622,24.237852941283148,16.158568627522097
44162,28.912155204995912,34.69458624599509,23.12972416399673
44163,10.139974054801279,12.167968865761534,8.111979243841024
44164,21.14072265335744,25.368867184028925,16.912578122685954
44165,14.217838862919574,17.061406635503488,11.374271090335661
44166,14.741373798588125,17.68964855830575,11.793099038870501
44167,16.29881977793778,19.558583733525335,13.039055822350225
44168,5.862721486525561,7.035265783830673,4.6901771892204485
44169,22.46628844610335,26.959546135324018,17.97303075688268
44170,14.024689847032464,16.829627816438958,11.219751877625972
44171,13.870389310121487,16.644467172145784,11.09631144809719
44172,8.298588335750559,9.95830600290067,6.638870668600447
44173,14.743449377725927,17.69213925327111,11.794759502180742
44174,6.846162663463329,8.215395196155995,5.476930130770664
44175,16.079434790103186,19.295321748123822,12.86354783208255
44176,16.599844107761424,19.919812929313707,13.27987528620914
44177,21.05748637816925,25.2689836538031,16.845989102535402
44178,22.46867484461471,26.96240981353765,17.97493987569177
44179,17.292153950287066,20.75058474034448,13.833723160229653
44180,14.38952792694348,17.267433512332175,11.511622341554784
44181,6.602048868799996,7.922458642559995,5.281639095039997
44182,8.459010118145025,10.150812141774031,6.767208094516021
44183,16.476933920172996,19.772320704207594,13.181547136138398
44184,6.058332940114032,7.269999528136838,4.846666352091226
44185,8.82958003091979,10.595496037103747,7.063664024735832
44186,13.533643003497172,16.240371604196607,10.826914402797739
44187,11.05091215018883,13.261094580226596,8.840729720151066
44188,10.120783207285028,12.144939848742032,8.096626565828023
44189,16.73701143402325,20.084413720827897,13.3896091472186
44190,11.885529244522617,14.262635093427141,9.508423395618093
44191,24.002681880098564,28.803218256118274,19.202145504078853
44192,13.781075600651894,16.537290720782273,11.024860480521516
44193,11.31406213570933,13.576874562851195,9.051249708567465
44194,20.157432136642555,24.188918563971065,16.125945709314045
44195,24.253745388989294,29.104494466787152,19.402996311191437
44196,26.484592847706526,31.78151141724783,21.187674278165222
44197,22.858858136493872,27.430629763792645,18.2870865091951
44198,20.800045577986943,24.96005469358433,16.640036462389556
44199,35.24574736231479,42.294896834777745,28.19659788985183
44200,24.677013047012178,29.612415656414612,19.741610437609744
44201,30.086925425507527,36.10431051060903,24.06954034040602
44202,44.30490253122376,53.16588303746851,35.44392202497901
44203,48.6255903972299,58.35070847667588,38.90047231778392
44204,55.58669440638342,66.70403328766011,44.46935552510674
44205,43.67473296723422,52.40967956068106,34.93978637378738
44206,55.32864924848362,66.39437909818034,44.2629193987869
44207,59.517613228804635,71.42113587456556,47.61409058304371
44208,73.74995088126775,88.4999410575213,58.9999607050142
44209,80.88448391289336,97.06138069547202,64.70758713031469
44210,108.60671769874492,130.3280612384939,86.88537415899594
44211,87.10995342882177,104.53194411458612,69.68796274305741
44212,120.470126390435,144.564151668522,96.37610111234801
44213,77.94817069983566,93.53780483980279,62.358536559868526
44214,70.1148675775136,84.13784109301632,56.09189406201089
44215,112.58896432226602,135.10675718671922,90.07117145781282
44216,105.20720577425125,126.2486469291015,84.165764619401
44217,99.84501336336557,119.81401603603868,79.87601069069245
44218,90.86754579952076,109.0410549594249,72.69403663961661
44219,130.42355199615304,156.50826239538364,104.33884159692244
44220,88.30360165051317,105.96432198061581,70.64288132041054
44221,110.29798651954991,132.3575838234599,88.23838921563993
44222,68.9791311974604,82.77495743695248,55.183304957968325
44223,48.368926403220726,58.042711683864866,38.69514112257659
44224,79.03002419768792,94.8360290372255,63.22401935815034
44225,79.96700958445405,95.96041150134485,63.97360766756324
44226,81.6882447532876,98.02589370394513,65.35059580263008
44227,120.26238825498304,144.31486590597964,96.20991060398643
44228,90.61395371104351,108.7367444532522,72.49116296883481
44229,68.87293817311884,82.64752580774261,55.098350538495076
44230,55.44314889899693,66.53177867879631,44.35451911919755
44231,46.68683028550841,56.02419634261009,37.349464228406724
44232,32.30771154333395,38.76925385200074,25.846169234667162
44233,44.46028996961623,53.35234796353947,35.56823197569298
44234,55.49684611558026,66.59621533869631,44.39747689246421
44235,23.05353745050033,27.664244940600394,18.442829960400264
44236,38.814406723533075,46.57728806823969,31.05152537882646
44237,31.432060869643852,37.71847304357262,25.14564869571508
44238,56.84590291653344,68.21508349984012,45.47672233322675
44239,34.37508809879936,41.25010571855923,27.50007047903949
44240,26.432957441657397,31.719548929988875,21.14636595332592
44241,13.02824325648291,15.633891907779491,10.422594605186328
44242,26.475770865713688,31.770925038856426,21.18061669257095
44243,18.240304839005784,21.88836580680694,14.592243871204628
44244,8.659419966447341,10.39130395973681,6.927535973157873
44245,22.66809174980156,27.201710099761872,18.13447339984125
44246,26.945885595364427,32.33506271443731,21.556708476291544
44247,17.475601058400027,20.97072127008003,13.980480846720022
44248,21.732571073028858,26.07908528763463,17.386056858423085
44249,16.05181412229134,19.26217694674961,12.841451297833073
44250,23.178516855763256,27.814220226915907,18.542813484610605
44251,23.15714241624414,27.78857089949297,18.525713932995313
44252,9.608257567144081,11.529909080572898,7.686606053715265
44253,23.538732267143647,28.246478720572377,18.830985813714918
44254,4.430762310974897,5.316914773169876,3.544609848779918
44255,11.804188354605753,14.165026025526902,9.443350683684603
44256,12.233264786414198,14.679917743697036,9.78661182913136
44257,9.435157368955062,11.322188842746074,7.54812589516405
44258,20.87186521913199,25.046238262958386,16.697492175305594
44259,0.7605712817454116,0.9126855380944938,0.6084570253963293
44260,15.437887229066241,18.52546467487949,12.350309783252994
44261,12.806372961406097,15.367647553687316,10.245098369124879
44262,6.6128064007906975,7.935367680948836,5.290245120632559
44263,14.699766676512247,17.639720011814696,11.7598133412098
44264,14.806903992683166,17.7682847912198,11.845523194146534
44265,9.219291813901222,11.063150176681466,7.375433451120978
44266,14.502991540631236,17.40358984875748,11.602393232504989
44267,12.487027610728665,14.984433132874397,9.989622088582934
44268,19.25549369013981,23.106592428167772,15.40439495211185
44269,18.955846527547763,22.747015833057315,15.164677222038211
44270,8.4638669435706,10.15664033228472,6.771093554856481
44271,4.139373063179044,4.9672476758148525,3.3114984505432354
44272,13.768607294863358,16.522328753836028,11.014885835890688
44273,10.631403052254585,12.757683662705501,8.50512244180367
44274,7.627838387379942,9.15340606485593,6.102270709903954
44275,16.96708292331479,20.36049950797775,13.573666338651833
44276,7.053415140629252,8.464098168755102,5.642732112503402
44277,21.533796287885536,25.840555545462642,17.22703703030843
44278,14.74318284808597,17.691819417703165,11.794546278468777
44279,16.3332332334026,19.59987988008312,13.06658658672208
44280,19.556545449302217,23.46785453916266,15.645236359441775
44281,21.926025693533816,26.31123083224058,17.540820554827054
44282,11.788488963945698,14.146186756734837,9.430791171156558
44283,7.473465199018063,8.968158238821676,5.978772159214451
44284,13.938901886783878,16.726682264140653,11.151121509427103
44285,12.409618713737522,14.891542456485027,9.927694970990018
44286,16.891049050653766,20.269258860784518,13.512839240523014
44287,25.37099637561817,30.445195650741802,20.296797100494537
44288,24.94940911650271,29.93929093980325,19.95952729320217
44289,27.741002334239887,33.28920280108786,22.19280186739191
44290,10.279533401841595,12.335440082209914,8.223626721473277
44291,21.139911849171888,25.367894219006264,16.911929479337513
44292,29.109232872855223,34.931079447426264,23.28738629828418
