datetime,prediction,upper,lower
2021-12-01 15:45:00,195.41640078738203,234.49968094485843,156.33312062990564
2021-12-01 16:00:00,189.82746758323168,227.792961099878,151.86197406658536
2021-12-01 16:15:00,202.6454389288387,243.17452671460643,162.11635114307097
2021-12-01 16:30:00,217.05875315612565,260.47050378735076,173.64700252490053
2021-12-01 16:45:00,215.81812031293563,258.98174437552274,172.65449625034853
2021-12-01 17:00:00,121.52434044249743,145.8292085309969,97.21947235399796
2021-12-01 17:15:00,132.79313869131272,159.35176642957526,106.23451095305018
2021-12-01 17:30:00,113.27308569981504,135.92770283977805,90.61846855985203
2021-12-01 17:45:00,115.63221039257357,138.75865247108828,92.50576831405886
2021-12-01 18:00:00,65.55126487814017,78.6615178537682,52.441011902512145
2021-12-01 18:15:00,68.80906420605811,82.57087704726973,55.04725136484649
2021-12-01 18:30:00,86.01990442885275,103.2238853146233,68.8159235430822
2021-12-01 18:45:00,37.409813937092494,44.89177672451099,29.927851149673998
2021-12-01 19:00:00,63.658351603617376,76.39002192434084,50.9266812828939
2021-12-01 19:15:00,70.8312086984814,84.99745043817768,56.66496695878513
2021-12-01 19:30:00,44.1701791809118,53.00421501709416,35.33614334472944
2021-12-01 19:45:00,32.98337581174482,39.58005097409379,26.38670064939586
2021-12-01 20:00:00,36.98535802287961,44.38242962745553,29.58828641830369
2021-12-01 20:15:00,39.38920994029904,47.267051928358846,31.511367952239233
2021-12-01 20:30:00,41.18708279075984,49.4244993489118,32.949666232607875
2021-12-01 20:45:00,27.95836595475169,33.55003914570203,22.366692763801353
2021-12-01 21:00:00,33.70656450188198,40.44787740225837,26.965251601505585
2021-12-01 21:15:00,23.072449486556668,27.686939383868,18.457959589245334
2021-12-01 21:30:00,23.926235348150417,28.7114824177805,19.140988278520336
2021-12-01 21:45:00,31.523633903487415,37.828360684184894,25.218907122789933
2021-12-01 22:00:00,19.250254773895332,23.100305728674396,15.400203819116266
2021-12-01 22:15:00,28.77735074457286,34.53282089348743,23.02188059565829
2021-12-01 22:30:00,33.52606889348823,40.23128267218588,26.820855114790586
2021-12-01 22:45:00,27.4066136336248,32.88793636034976,21.925290906899843
2021-12-01 23:00:00,26.685445370143896,32.02253444417267,21.348356296115117
2021-12-01 23:15:00,17.40194703401383,20.882336440816594,13.921557627211065
2021-12-01 23:30:00,27.527282240808276,33.03273868896993,22.021825792646624
2021-12-01 23:45:00,3.946666817287122,4.736000180744546,3.1573334538296978
2021-12-02 00:00:00,5.197396560492988,6.236875872591586,4.157917248394391
2021-12-02 00:15:00,8.650754251293183,10.38090510155182,6.920603401034547
2021-12-02 00:30:00,23.539617568468078,28.247541082161693,18.831694054774463
2021-12-02 00:45:00,19.8625991063266,23.835118927591918,15.89007928506128
2021-12-02 01:00:00,22.272629087531953,26.727154905038343,17.818103270025563
2021-12-02 01:15:00,20.036902633086942,24.04428315970433,16.029522106469553
2021-12-02 01:30:00,13.687116971855195,16.424540366226232,10.949693577484156
2021-12-02 01:45:00,7.142034286920178,8.570441144304214,5.713627429536142
2021-12-02 02:00:00,26.297235398936788,31.556682478724145,21.03778831914943
2021-12-02 02:15:00,10.939355886011768,13.127227063214121,8.751484708809414
2021-12-02 02:30:00,27.91826729634134,33.50192075560961,22.334613837073075
2021-12-02 02:45:00,20.24358513962464,24.292302167549565,16.194868111699712
2021-12-02 03:00:00,10.425847959827887,12.511017551793465,8.34067836786231
2021-12-02 03:15:00,13.641378189745666,16.369653827694798,10.913102551796534
2021-12-02 03:30:00,13.551480203189804,16.261776243827764,10.841184162551844
2021-12-02 03:45:00,9.45942949283094,11.351315391397128,7.567543594264753
2021-12-02 04:00:00,8.799153849879332,10.558984619855197,7.039323079903466
2021-12-02 04:15:00,6.442264999347131,7.730717999216557,5.153811999477705
2021-12-02 04:30:00,16.645183635153334,19.974220362184,13.316146908122668
2021-12-02 04:45:00,9.498530451087227,11.398236541304671,7.598824360869782
2021-12-02 05:00:00,1.5871209862323514,1.9045451834788216,1.2696967889858812
2021-12-02 05:15:00,16.888245315989078,20.265894379186893,13.510596252791263
2021-12-02 05:30:00,13.762420180175639,16.514904216210766,11.00993614414051
2021-12-02 05:45:00,8.973126160765348,10.767751392918418,7.178500928612279
2021-12-02 06:00:00,8.056208837944382,9.667450605533258,6.444967070355506
2021-12-02 06:15:00,13.372752446185451,16.04730293542254,10.698201956948362
2021-12-02 06:30:00,17.685122677584136,21.222147213100964,14.14809814206731
2021-12-02 06:45:00,18.496735233930707,22.196082280716848,14.797388187144566
2021-12-02 07:00:00,9.800915668795195,11.761098802554233,7.840732535036157
2021-12-02 07:15:00,11.170034261182044,13.404041113418453,8.936027408945636
2021-12-02 07:30:00,20.48462158672152,24.581545904065823,16.387697269377217
2021-12-02 07:45:00,15.49669572409373,18.596034868912476,12.397356579274984
2021-12-02 08:00:00,22.787027280586408,27.344432736703688,18.229621824469127
2021-12-02 08:15:00,21.580014301510975,25.89601716181317,17.26401144120878
2021-12-02 08:30:00,40.98720742577846,49.18464891093415,32.789765940622765
2021-12-02 08:45:00,33.9878798620363,40.78545583444356,27.190303889629043
2021-12-02 09:00:00,35.7324248645637,42.878909837476435,28.58593989165096
2021-12-02 09:15:00,25.88122362820983,31.057468353851796,20.704978902567866
2021-12-02 09:30:00,29.041185447935273,34.84942253752233,23.23294835834822
2021-12-02 09:45:00,40.033369822166094,48.04004378659931,32.026695857732875
2021-12-02 10:00:00,23.34215217554147,28.010582610649767,18.673721740433177
2021-12-02 10:15:00,53.209350480022266,63.85122057602672,42.56748038401781
2021-12-02 10:30:00,46.39626081133499,55.67551297360199,37.11700864906799
2021-12-02 10:45:00,62.29288541088911,74.75146249306694,49.834308328711295
2021-12-02 11:00:00,34.20505578119363,41.04606693743235,27.364044624954904
2021-12-02 11:15:00,53.87986092988851,64.6558331158662,43.10388874391081
2021-12-02 11:30:00,95.29651138909023,114.35581366690828,76.23720911127218
2021-12-02 11:45:00,93.40030996101409,112.0803719532169,74.72024796881128
2021-12-02 12:00:00,98.40738338001955,118.08886005602346,78.72590670401564
2021-12-02 12:15:00,85.4299211608363,102.51590539300356,68.34393692866904
2021-12-02 12:30:00,103.28351266554569,123.94021519865481,82.62681013243656
2021-12-02 12:45:00,115.14016921668953,138.16820306002742,92.11213537335163
2021-12-02 13:00:00,127.34239214371743,152.8108705724609,101.87391371497395
2021-12-02 13:15:00,119.11677940473203,142.94013528567842,95.29342352378563
2021-12-02 13:30:00,145.78748610696132,174.94498332835357,116.62998888556906
2021-12-02 13:45:00,150.3565903223825,180.42790838685897,120.285272257906
2021-12-02 14:00:00,163.72081642577558,196.4649797109307,130.97665314062047
2021-12-02 14:15:00,169.03179562767352,202.83815475320822,135.22543650213882
2021-12-02 14:30:00,198.26561505623184,237.9187380674782,158.6124920449855
2021-12-02 14:45:00,187.48835678049755,224.98602813659707,149.99068542439804
2021-12-02 15:00:00,182.92914758406667,219.51497710088,146.34331806725334
2021-12-02 15:15:00,186.47957146489043,223.7754857578685,149.18365717191236
2021-12-02 15:30:00,175.31808040959785,210.38169649151743,140.25446432767828
2021-12-02 15:45:00,164.69047155515122,197.62856586618145,131.752377244121
2021-12-02 16:00:00,167.4457999797483,200.93495997569795,133.95663998379865
2021-12-02 16:15:00,200.34850381880366,240.41820458256439,160.27880305504294
2021-12-02 16:30:00,184.6339420052522,221.56073040630264,147.70715360420178
2021-12-02 16:45:00,223.37343821435465,268.04812585722556,178.69875057148374
2021-12-02 17:00:00,167.69776086348452,201.2373130361814,134.15820869078763
2021-12-02 17:15:00,138.35474641604154,166.02569569924984,110.68379713283323
2021-12-02 17:30:00,100.1171254473603,120.14055053683235,80.09370035788824
2021-12-02 17:45:00,81.29278076691007,97.55133692029209,65.03422461352805
2021-12-02 18:00:00,76.09341265543746,91.31209518652496,60.87473012434997
2021-12-02 18:15:00,64.61790609321781,77.54148731186137,51.69432487457425
2021-12-02 18:30:00,58.3106417854174,69.97277014250088,46.64851342833393
2021-12-02 18:45:00,72.32388991396974,86.78866789676368,57.85911193117579
2021-12-02 19:00:00,48.90300794024144,58.68360952828972,39.12240635219315
2021-12-02 19:15:00,43.98495881231491,52.78195057477789,35.18796704985193
2021-12-02 19:30:00,37.83651130651676,45.403813567820116,30.26920904521341
2021-12-02 19:45:00,38.41585939459474,46.09903127351369,30.732687515675792
2021-12-02 20:00:00,55.9044208085968,67.08530497031616,44.72353664687744
2021-12-02 20:15:00,45.59643822344328,54.71572586813193,36.477150578754625
2021-12-02 20:30:00,27.470033459526604,32.964040151431924,21.976026767621285
2021-12-02 20:45:00,46.8047550073364,56.165706008803674,37.44380400586912
2021-12-02 21:00:00,44.43412061635017,53.3209447396202,35.54729649308014
2021-12-02 21:15:00,48.3149611390904,57.97795336690848,38.65196891127232
2021-12-02 21:30:00,38.13517907543749,45.76221489052499,30.508143260349996
2021-12-02 21:45:00,45.25539202776722,54.30647043332066,36.20431362221378
2021-12-02 22:00:00,29.448845113487284,35.33861413618474,23.55907609078983
2021-12-02 22:15:00,26.660040456887838,31.992048548265405,21.32803236551027
2021-12-02 22:30:00,21.96195718121712,26.35434861746054,17.569565744973698
2021-12-02 22:45:00,25.97544013544297,31.17052816253156,20.78035210835438
2021-12-02 23:00:00,21.795736167951624,26.154883401541948,17.4365889343613
2021-12-02 23:15:00,27.619868334059404,33.14384200087128,22.095894667247524
2021-12-02 23:30:00,14.072327011203326,16.88679241344399,11.257861608962662
2021-12-02 23:45:00,17.44769204164165,20.937230449969977,13.95815363331332
2021-12-03 00:00:00,17.52138939278079,21.025667271336946,14.017111514224633
2021-12-03 00:15:00,14.626949477309651,17.55233937277158,11.701559581847722
2021-12-03 00:30:00,23.543437287518653,28.252124745022382,18.834749830014925
2021-12-03 00:45:00,19.768509856925814,23.722211828310975,15.814807885540652
2021-12-03 01:00:00,25.16504858549257,30.198058302591082,20.13203886839406
2021-12-03 01:15:00,18.458660437680432,22.150392525216517,14.766928350144347
2021-12-03 01:30:00,16.874724968550204,20.249669962260246,13.499779974840164
2021-12-03 01:45:00,27.62860474906718,33.15432569888061,22.102883799253746
2021-12-03 02:00:00,11.751483009962929,14.101779611955514,9.401186407970343
2021-12-03 02:15:00,8.5840395349497,10.30084744193964,6.86723162795976
2021-12-03 02:30:00,13.459631715543027,16.15155805865163,10.767705372434422
2021-12-03 02:45:00,12.800274333810476,15.36032920057257,10.240219467048382
2021-12-03 03:00:00,19.178995358924812,23.014794430709774,15.34319628713985
2021-12-03 03:15:00,12.522024737530938,15.026429685037124,10.017619790024751
2021-12-03 03:30:00,16.98556748016048,20.382680976192574,13.588453984128385
2021-12-03 03:45:00,20.61803706227946,24.74164447473535,16.49442964982357
2021-12-03 04:00:00,16.62543885763227,19.95052662915872,13.300351086105815
2021-12-03 04:15:00,8.480199750247086,10.176239700296504,6.78415980019767
2021-12-03 04:30:00,10.60158408597734,12.721900903172807,8.481267268781872
2021-12-03 04:45:00,2.2659148947935464,2.7190978737522555,1.8127319158348372
2021-12-03 05:00:00,15.186096751399223,18.223316101679067,12.148877401119378
2021-12-03 05:15:00,16.61962439388111,19.943549272657332,13.29569951510489
2021-12-03 05:30:00,7.297421248776596,8.756905498531914,5.837936999021277
2021-12-03 05:45:00,27.829841880063093,33.39581025607571,22.263873504050476
2021-12-03 06:00:00,3.643490348388376,4.372188418066051,2.914792278710701
2021-12-03 06:15:00,16.76397541868017,20.116770502416205,13.411180334944138
2021-12-03 06:30:00,20.89065248324818,25.068782979897815,16.712521986598542
2021-12-03 06:45:00,14.813079024435675,17.77569482932281,11.85046321954854
2021-12-03 07:00:00,14.669704093630129,17.603644912356152,11.735763274904103
2021-12-03 07:15:00,29.223660960322647,35.06839315238717,23.37892876825812
2021-12-03 07:30:00,11.29669718363904,13.556036620366848,9.037357746911232
2021-12-03 07:45:00,21.316513901590643,25.57981668190877,17.053211121272515
2021-12-03 08:00:00,27.169484384208815,32.60338126105058,21.735587507367054
2021-12-03 08:15:00,18.50902756492492,22.210833077909903,14.807222051939938
2021-12-03 08:30:00,37.591918716242155,45.11030245949058,30.073534972993727
2021-12-03 08:45:00,38.263637911078604,45.91636549329432,30.610910328862886
2021-12-03 09:00:00,40.97638559467817,49.171662713613806,32.781108475742535
2021-12-03 09:15:00,47.958585632893275,57.550302759471926,38.366868506314624
2021-12-03 09:30:00,44.20717237917898,53.048606855014775,35.36573790334318
2021-12-03 09:45:00,40.73602969171162,48.883235630053946,32.5888237533693
2021-12-03 10:00:00,51.07664209449058,61.29197051338869,40.86131367559247
2021-12-03 10:15:00,59.37584841340701,71.25101809608842,47.50067873072561
2021-12-03 10:30:00,80.7265754608845,96.8718905530614,64.5812603687076
2021-12-03 10:45:00,92.34777865868023,110.81733439041626,73.87822292694419
2021-12-03 11:00:00,96.13142763116004,115.35771315739204,76.90514210492803
2021-12-03 11:15:00,78.17197332897179,93.80636799476615,62.537578663177435
2021-12-03 11:30:00,107.505839500051,129.00700740006118,86.00467160004081
2021-12-03 11:45:00,121.8360222246894,146.20322666962727,97.46881777975153
2021-12-03 12:00:00,149.22200753823225,179.0664090458787,119.37760603058581
2021-12-03 12:15:00,136.2214087670821,163.4656905204985,108.97712701366568
2021-12-03 12:30:00,142.80839737024667,171.370076844296,114.24671789619734
2021-12-03 12:45:00,167.17459776376262,200.60951731651514,133.7396782110101
2021-12-03 13:00:00,198.8754330785451,238.6505196942541,159.1003464628361
2021-12-03 13:15:00,213.54458838486067,256.2535060618328,170.83567070788854
2021-12-03 13:30:00,180.98734814672557,217.18481777607067,144.78987851738046
2021-12-03 13:45:00,177.16012784491235,212.5921534138948,141.7281022759299
2021-12-03 14:00:00,242.53624596085052,291.0434951530206,194.02899676868043
2021-12-03 14:15:00,228.9100453095062,274.69205437140744,183.12803624760497
2021-12-03 14:30:00,226.70854351767048,272.0502522212046,181.36683481413638
2021-12-03 14:45:00,268.6279571839812,322.3535486207774,214.90236574718497
2021-12-03 15:00:00,246.62147170839785,295.9457660500774,197.2971773667183
2021-12-03 15:15:00,273.21110704773537,327.85332845728243,218.5688856381883
2021-12-03 15:30:00,275.33179236084976,330.3981508330197,220.2654338886798
2021-12-03 15:45:00,258.49856656275205,310.19827987530243,206.79885325020166
2021-12-03 16:00:00,293.2887899569944,351.94654794839323,234.63103196559553
2021-12-03 16:15:00,376.7860516321073,452.14326195852874,301.4288413056858
2021-12-03 16:30:00,301.4917798200255,361.7901357840306,241.19342385602042
2021-12-03 16:45:00,352.45601521088196,422.94721825305834,281.9648121687056
2021-12-03 17:00:00,247.90281224072734,297.4833746888728,198.32224979258189
2021-12-03 17:15:00,199.37698626740263,239.25238352088314,159.5015890139221
2021-12-03 17:30:00,137.30348803300768,164.76418563960922,109.84279042640615
2021-12-03 17:45:00,146.62657413244966,175.95188895893958,117.30125930595973
2021-12-03 18:00:00,106.62162138371536,127.94594566045843,85.2972971069723
2021-12-03 18:15:00,81.33503560876787,97.60204273052143,65.0680284870143
2021-12-03 18:30:00,85.7743195478341,102.92918345740091,68.61945563826728
2021-12-03 18:45:00,89.64698023669598,107.57637628403518,71.71758418935678
2021-12-03 19:00:00,87.07468378890506,104.48962054668607,69.65974703112406
2021-12-03 19:15:00,68.95251290092762,82.74301548111313,55.1620103207421
2021-12-03 19:30:00,69.43321567609905,83.31985881131887,55.54657254087925
2021-12-03 19:45:00,68.77752271007459,82.53302725208951,55.022018168059674
2021-12-03 20:00:00,71.18425767481675,85.4211092097801,56.9474061398534
2021-12-03 20:15:00,85.528733302245,102.634479962694,68.422986641796
2021-12-03 20:30:00,58.22574180044689,69.87089016053626,46.58059344035752
2021-12-03 20:45:00,41.87145333172542,50.2457439980705,33.49716266538034
2021-12-03 21:00:00,41.97845349062344,50.374144188748126,33.58276279249875
2021-12-03 21:15:00,37.07900788816438,44.49480946579725,29.663206310531503
2021-12-03 21:30:00,41.38554205134406,49.66265046161287,33.10843364107525
2021-12-03 21:45:00,48.13480280797685,57.761763369572215,38.50784224638148
2021-12-03 22:00:00,42.522091994552795,51.026510393463354,34.017673595642236
2021-12-03 22:15:00,34.2318117961753,41.07817415541036,27.38544943694024
2021-12-03 22:30:00,41.593838352865525,49.91260602343863,33.27507068229242
2021-12-03 22:45:00,42.16138946555371,50.593667358664455,33.72911157244297
2021-12-03 23:00:00,35.75168435044354,42.90202122053225,28.601347480354832
2021-12-03 23:15:00,28.682168337135014,34.41860200456202,22.945734669708013
2021-12-03 23:30:00,33.1126456245707,39.73517474948484,26.490116499656565
2021-12-03 23:45:00,20.21606891658755,24.259282699905057,16.17285513327004
2021-12-04 00:00:00,26.314531363296325,31.57743763595559,21.05162509063706
2021-12-04 00:15:00,27.349017738347342,32.81882128601681,21.879214190677875
2021-12-04 00:30:00,28.39981442719145,34.07977731262974,22.71985154175316
2021-12-04 00:45:00,19.656333427888896,23.587600113466674,15.725066742311117
2021-12-04 01:00:00,26.219181465536657,31.463017758643986,20.97534517242933
2021-12-04 01:15:00,21.242610688125048,25.491132825750057,16.994088550500038
2021-12-04 01:30:00,29.354412817342507,35.225295380811005,23.483530253874008
2021-12-04 01:45:00,26.69031590364205,32.02837908437046,21.35225272291364
2021-12-04 02:00:00,19.471545485894517,23.365854583073418,15.577236388715614
2021-12-04 02:15:00,21.375507862702122,25.650609435242547,17.100406290161697
2021-12-04 02:30:00,23.353529317084238,28.024235180501083,18.682823453667392
2021-12-04 02:45:00,25.35799311085488,30.429591733025855,20.286394488683907
2021-12-04 03:00:00,20.70175425299965,24.84210510359958,16.56140340239972
2021-12-04 03:15:00,15.72352667722074,18.868232012664887,12.578821341776592
2021-12-04 03:30:00,20.066727406363274,24.08007288763593,16.05338192509062
2021-12-04 03:45:00,21.832755678689267,26.19930681442712,17.466204542951413
2021-12-04 04:00:00,15.688719043054816,18.826462851665777,12.550975234443854
2021-12-04 04:15:00,20.770035248240163,24.924042297888196,16.61602819859213
2021-12-04 04:30:00,12.794966852128503,15.353960222554203,10.235973481702803
2021-12-04 04:45:00,7.285566314581549,8.742679577497858,5.828453051665239
2021-12-04 05:00:00,11.105041626951222,13.326049952341465,8.884033301560978
2021-12-04 05:15:00,9.617630301103558,11.54115636132427,7.694104240882847
2021-12-04 05:30:00,11.989142306606604,14.386970767927926,9.591313845285283
2021-12-04 05:45:00,18.183543630636294,21.82025235676355,14.546834904509035
2021-12-04 06:00:00,20.349116534640267,24.41893984156832,16.279293227712213
2021-12-04 06:15:00,22.200016137675703,26.640019365210843,17.760012910140563
2021-12-04 06:30:00,8.947421754683297,10.736906105619957,7.157937403746638
2021-12-04 06:45:00,14.766149114380958,17.71937893725715,11.812919291504768
2021-12-04 07:00:00,11.831388483643805,14.197666180372565,9.465110786915044
2021-12-04 07:15:00,17.696135717884673,21.235362861461606,14.156908574307739
2021-12-04 07:30:00,11.307259304934826,13.56871116592179,9.045807443947862
2021-12-04 07:45:00,22.40754222821148,26.889050673853774,17.926033782569185
2021-12-04 08:00:00,31.956189803471652,38.34742776416598,25.564951842777322
2021-12-04 08:15:00,27.05684633427405,32.468215601128854,21.64547706741924
2021-12-04 08:30:00,12.681395580155845,15.217674696187014,10.145116464124676
2021-12-04 08:45:00,22.080660773094,26.4967929277128,17.6645286184752
2021-12-04 09:00:00,30.895400253156968,37.07448030378836,24.716320202525576
2021-12-04 09:15:00,27.82821271207548,33.393855254490575,22.262570169660385
2021-12-04 09:30:00,52.53097683860561,63.03717220632673,42.02478147088449
2021-12-04 09:45:00,75.95911970065607,91.15094364078729,60.76729576052486
2021-12-04 10:00:00,68.45795465258348,82.14954558310018,54.766363722066785
2021-12-04 10:15:00,81.95796369581956,98.34955643498347,65.56637095665565
2021-12-04 10:30:00,67.88785702866615,81.46542843439937,54.31028562293292
2021-12-04 10:45:00,115.45449197717157,138.54539037260588,92.36359358173726
2021-12-04 11:00:00,114.67306684516458,137.6076802141975,91.73845347613167
2021-12-04 11:15:00,166.50391685458956,199.80470022550747,133.20313348367165
2021-12-04 11:30:00,171.47017744636537,205.76421293563843,137.1761419570923
2021-12-04 11:45:00,193.62830921378804,232.35397105654565,154.90264737103044
2021-12-04 12:00:00,185.81351880440852,222.97622256529021,148.65081504352682
2021-12-04 12:15:00,223.79221292229863,268.55065550675835,179.03377033783892
2021-12-04 12:30:00,258.2375598687522,309.88507184250267,206.5900478950018
2021-12-04 12:45:00,298.7863986567669,358.54367838812027,239.0291189254135
2021-12-04 13:00:00,314.3261243797993,377.1913492557591,251.46089950383944
2021-12-04 13:15:00,329.4651786130734,395.3582143356881,263.57214289045874
2021-12-04 13:30:00,379.4281880824475,455.31382569893697,303.542550465958
2021-12-04 13:45:00,393.49859778649704,472.1983173437964,314.79887822919767
2021-12-04 14:00:00,321.44750786108244,385.7370094332989,257.158006288866
2021-12-04 14:15:00,402.35141366752885,482.8216964010346,321.8811309340231
2021-12-04 14:30:00,429.7902282640797,515.7482739168956,343.83218261126376
2021-12-04 14:45:00,397.016170424815,476.419404509778,317.612936339852
2021-12-04 15:00:00,303.4965700363032,364.1958840435638,242.79725602904256
2021-12-04 15:15:00,392.29596703000175,470.7551604360021,313.8367736240014
2021-12-04 15:30:00,384.2950970011774,461.15411640141286,307.4360776009419
2021-12-04 15:45:00,420.47961356762215,504.5755362811466,336.3836908540977
2021-12-04 16:00:00,507.0970325747864,608.5164390897437,405.67762605982915
2021-12-04 16:15:00,529.897366397604,635.8768396771247,423.91789311808316
2021-12-04 16:30:00,480.840014725087,577.0080176701043,384.6720117800696
2021-12-04 16:45:00,526.774796240585,632.129755488702,421.41983699246805
2021-12-04 17:00:00,487.9305425018077,585.5166510021692,390.3444340014462
2021-12-04 17:15:00,357.5428179218292,429.05138150619507,286.0342543374634
2021-12-04 17:30:00,230.431678645741,276.51801437488916,184.3453429165928
2021-12-04 17:45:00,231.12264092701395,277.34716911241674,184.89811274161116
2021-12-04 18:00:00,220.3782232570823,264.45386790849875,176.30257860566587
2021-12-04 18:15:00,144.7420007400077,173.69040088800924,115.79360059200617
2021-12-04 18:30:00,126.96767545753269,152.3612105490392,101.57414036602616
2021-12-04 18:45:00,95.81054764000554,114.97265716800665,76.64843811200443
2021-12-04 19:00:00,107.21250631200233,128.6550075744028,85.77000504960188
2021-12-04 19:15:00,90.01013150387423,108.01215780464908,72.00810520309939
2021-12-04 19:30:00,85.62660770739691,102.7519292488763,68.50128616591753
2021-12-04 19:45:00,99.49222557106091,119.3906706852731,79.59378045684873
2021-12-04 20:00:00,61.461594047701524,73.75391285724183,49.16927523816122
2021-12-04 20:15:00,71.86043101784334,86.23251722141201,57.488344814274676
2021-12-04 20:30:00,27.380487552273145,32.856585062727774,21.904390041818516
2021-12-04 20:45:00,37.88252287782159,45.45902745338591,30.306018302257275
2021-12-04 21:00:00,35.856441625402326,43.02772995048279,28.68515330032186
2021-12-04 21:15:00,32.1286343984213,38.55436127810555,25.70290751873704
2021-12-04 21:30:00,58.144796528727774,69.77375583447332,46.51583722298222
2021-12-04 21:45:00,44.71223904809629,53.654686857715554,35.76979123847703
2021-12-04 22:00:00,46.10725365671484,55.32870438805781,36.88580292537187
2021-12-04 22:15:00,28.987922031304866,34.785506437565836,23.190337625043895
